soil_moisture,blue,green,red,red_edge,NIR
30.03,0.194757536,0.155806685,0.144636038,0.15186773,0.177417466
22.51,0.09911092,0.139436232,0.126072892,0.251750044,0.47649167
22.91,0.122600211,0.143273931,0.138905869,0.252900284,0.443228567
22.8,0.12972969,0.142908176,0.132240002,0.254819237,0.465683576
12.07,0.102977215,0.117909747,0.117274294,0.225713188,0.415222954
27.28,0.11305179,0.123535617,0.116617126,0.239299135,0.461578223
22.89,0.123673004,0.143837557,0.139499406,0.253267885,0.446607641
22.8,0.131439987,0.140730359,0.131000843,0.254259239,0.458684737
12.1,0.104379175,0.118571102,0.117240977,0.228063581,0.414763914
27.24,0.109669127,0.124054588,0.113741565,0.23954253,0.461392253
27.38,0.103684374,0.130179679,0.120655829,0.234997831,0.41491024
25.31,0.11558737,0.142606181,0.13024575,0.247637902,0.449950838
22.51,0.123611241,0.143529904,0.132287752,0.257829209,0.474980691
22.92,0.122118208,0.144295756,0.140029167,0.254801302,0.450883945
22.78,0.126362249,0.142384402,0.132433351,0.257653603,0.462437971
12.09,0.102082,0.11804583,0.117655176,0.227719898,0.421158754
27.3,0.104976387,0.123537904,0.116856868,0.239071708,0.464190873
27.68,0.10175718,0.126753814,0.116900966,0.233964097,0.411806423
25.33,0.118790228,0.142771486,0.132634746,0.250780726,0.445994595
22.5,0.124842183,0.143968173,0.13134343,0.255332836,0.476645561
22.95,0.119710059,0.143281456,0.138992906,0.253739245,0.448544026
22.82,0.127188964,0.142753283,0.132758546,0.254300772,0.460132267
12.1,0.100258018,0.117739239,0.115848628,0.223853717,0.411712263
27.28,0.102877216,0.121828673,0.112957439,0.235489797,0.455306687
31.02,0.142246462,0.189626136,0.200106047,0.332915521,0.54097673
28.29,0.147227667,0.177564914,0.183105148,0.319599613,0.537109633
24.09,0.119699282,0.153824078,0.15869742,0.295018854,0.510297228
33.18,0.124808804,0.155714995,0.150934403,0.300290686,0.533519915
22.18,0.134472577,0.187780877,0.187901765,0.33399863,0.540951434
28.1,0.141643212,0.185497372,0.187742193,0.325026751,0.561222028
31.11,0.14116433,0.186874535,0.192232958,0.329115099,0.559002101
28.65,0.146886349,0.185859524,0.178943156,0.326705946,0.579068831
31.03,0.145804574,0.194438194,0.204731974,0.337156701,0.544944953
28.32,0.149503422,0.179379006,0.184325723,0.319773177,0.536451104
24.22,0.113913314,0.154249209,0.160354405,0.292906774,0.510963792
33.22,0.121070554,0.156493048,0.151375387,0.297275733,0.533753031
22.19,0.136615288,0.191803513,0.19150472,0.338307881,0.55728248
28.01,0.143005882,0.190020109,0.190977711,0.330624487,0.571605974
31.09,0.14018853,0.192187803,0.196570479,0.335710946,0.570710069
28.7,0.14515436,0.191395989,0.183064957,0.333849368,0.591650098
31.12,0.148115464,0.197997144,0.209984191,0.343635443,0.557024394
28.35,0.148260021,0.183818843,0.189672517,0.325092634,0.545384387
24.25,0.113359628,0.156620922,0.163828132,0.298500293,0.519619712
33.25,0.12349569,0.159304904,0.15433542,0.301740061,0.541544155
22.27,0.130155886,0.185625032,0.185542624,0.327188172,0.539630692
28.1,0.142325995,0.182707184,0.186038369,0.321584589,0.558389673
31.21,0.134961523,0.182794025,0.182589111,0.320592811,0.55705275
28.77,0.144191734,0.183429754,0.177203982,0.321963621,0.572116574
31.2,0.145178336,0.190879924,0.201384656,0.332276111,0.541947826
28.38,0.144015792,0.174594301,0.180261963,0.314139439,0.531955704
24.23,0.117825204,0.151984927,0.157168248,0.289167291,0.507450649
33.25,0.120663694,0.154613838,0.150255317,0.292597238,0.529213478
22.17,0.133871931,0.190729412,0.18905545,0.335145117,0.544327278
28.13,0.144248261,0.187829845,0.189750068,0.327808527,0.563012268
31.16,0.136607256,0.190228566,0.194145651,0.331000823,0.564013688
28.73,0.144128203,0.188260519,0.181266102,0.329581932,0.580577356
31.21,0.146990715,0.19603755,0.206984662,0.339707091,0.549084366
28.36,0.145298396,0.181233472,0.186277538,0.32074693,0.541646749
24.31,0.116562807,0.155850764,0.160999343,0.294971841,0.509730002
33.29,0.121329134,0.1580173,0.152573778,0.298410127,0.533520389
28.37,0.162154858,0.206840571,0.312067708,0.500280128,0.543542519
32.94,0.133984098,0.200967704,0.275200748,0.472613561,0.50113418
29.32,0.162768966,0.207408172,0.296308358,0.506587448,0.556404336
31.77,0.157688662,0.205611917,0.312318505,0.49854291,0.532879915
28.7,0.161913858,0.190827403,0.287310983,0.476077565,0.520962674
24.82,0.133603954,0.168014902,0.246630951,0.439284897,0.492217591
33.67,0.143710277,0.174854927,0.243929692,0.45627333,0.527320436
22.37,0.147853973,0.183891127,0.180774476,0.324214909,0.54169959
28.25,0.163866113,0.19176728,0.188562981,0.328049142,0.570868773
32.82,0.155512737,0.1885708,0.179978117,0.32020376,0.555156613
29.19,0.167060692,0.193170909,0.183906507,0.334832974,0.588424968
31.55,0.163386365,0.190872659,0.196424236,0.328017074,0.5380133
28.57,0.162245366,0.176655944,0.18096299,0.31307831,0.531242789
24.59,0.134045137,0.151369265,0.148432465,0.283238505,0.496590436
33.55,0.144498,0.159592268,0.151384434,0.298326413,0.536449025
22.47,0.146636001,0.184719076,0.180354248,0.320092009,0.545944744
28.23,0.160589144,0.18995043,0.185663701,0.326109621,0.571144437
32.93,0.147012761,0.185756005,0.179377899,0.313850549,0.551082193
29.18,0.155591197,0.193873535,0.180412691,0.325914065,0.557045674
24.68,0.128482399,0.149535736,0.145728943,0.277590903,0.492535576
33.58,0.133284532,0.155324685,0.144985965,0.287868559,0.53284355
22.55,0.137320649,0.182881552,0.181015075,0.32021119,0.53270959
28.36,0.154657105,0.185192927,0.184815777,0.325082209,0.555418828
33.02,0.145014098,0.184242323,0.182934394,0.317149183,0.541184526
29.36,0.152959156,0.184122908,0.179098718,0.322576003,0.557015563
32.02,0.149356933,0.186595009,0.194352996,0.327062075,0.533914836
28.75,0.150834771,0.173465383,0.176003678,0.313940902,0.524827906
24.91,0.122048534,0.148832267,0.152971045,0.285224182,0.496979793
33.77,0.130269366,0.152896831,0.146854382,0.292728903,0.523283131
22.41,0.154241442,0.190174849,0.245284132,0.426349999,0.548068515
28.19,0.17497757,0.198814899,0.258178353,0.429959969,0.57230096
32.8,0.159939325,0.197250008,0.246830704,0.425114854,0.556741306
29.12,0.171482957,0.200314827,0.248814801,0.439836693,0.586403776
31.62,0.166505878,0.196957983,0.265187835,0.429835733,0.543842839
28.53,0.170915696,0.181219616,0.245883145,0.407812202,0.532057469
24.53,0.138084333,0.158657502,0.204716325,0.375800643,0.501139803
33.51,0.152389665,0.16684959,0.207995667,0.392447942,0.545544087
24.8,0.128985549,0.164395273,0.238808789,0.4235277,0.49028639
33.68,0.138280802,0.170565644,0.234645866,0.441088774,0.522452341
22.48,0.139663367,0.178271817,0.223463025,0.380232361,0.523016749
28.33,0.157007759,0.184665653,0.232209128,0.385134947,0.549271526
32.96,0.145212939,0.182175099,0.223240975,0.376035384,0.535868074
29.29,0.15563622,0.184390765,0.223125868,0.387979904,0.558958327
31.86,0.145324055,0.186390237,0.244755806,0.388858826,0.517616845
28.69,0.153328013,0.173669484,0.225456781,0.373295141,0.518631191
24.75,0.125881864,0.147157138,0.187814551,0.335175781,0.488516197
33.62,0.136287471,0.15641625,0.185169191,0.352956541,0.527826833
31.43,0.14800502,0.189023583,0.196725215,0.323381884,0.529569208
28.52,0.150082919,0.172242602,0.177229984,0.305600905,0.518040406
24.49,0.122662421,0.15001889,0.150408144,0.280843074,0.490570975
33.4,0.131513405,0.157403402,0.149312539,0.294202449,0.530464586
22.32,0.141107949,0.187120157,0.188273799,0.327992303,0.534168596
28.19,0.157111401,0.190200405,0.191215234,0.330588862,0.563125261
31.33,0.148121379,0.188010999,0.184275643,0.320404518,0.550307974
28.88,0.157672442,0.19148,0.185235073,0.33240866,0.577765369
31.42,0.155833269,0.192827062,0.201159801,0.331750837,0.538457498
28.45,0.157192845,0.176846083,0.182889847,0.315254531,0.527864691
24.38,0.127281031,0.151807969,0.152978863,0.286165776,0.494401806
33.34,0.135986757,0.158672768,0.151706389,0.296916463,0.531278389
22.54,0.137579652,0.180773375,0.193928516,0.331575037,0.531939689
28.4,0.151021584,0.183836714,0.197774338,0.336538791,0.552069881
33.16,0.145738028,0.183694344,0.195063615,0.329250498,0.541724408
29.42,0.155438481,0.184061323,0.193338639,0.336002331,0.556492767
31.99,0.151229232,0.187339455,0.209893853,0.339429329,0.534001117
28.77,0.154541385,0.172646122,0.187497217,0.32538597,0.52453016
24.92,0.123473384,0.14926677,0.163547755,0.297254608,0.498501564
33.83,0.132638954,0.154231571,0.157846722,0.304391865,0.525015533
22.59,0.136473441,0.180024159,0.194433398,0.333940474,0.52855166
28.45,0.150959136,0.1823612,0.197895833,0.338367189,0.546028928
33.17,0.145204728,0.182634797,0.195567247,0.331739461,0.534613268
29.43,0.155443643,0.182143645,0.194707119,0.337658527,0.551889134
32.15,0.153496788,0.185088331,0.209569844,0.341307077,0.531526897
28.82,0.153096827,0.170828349,0.187314593,0.326843543,0.522726604
25.02,0.123923973,0.148114953,0.163608151,0.297758147,0.494800199
33.88,0.132749002,0.153011391,0.158205923,0.306006915,0.523662116
22.28,0.146306331,0.187548945,0.211243731,0.363927216,0.538084023
28.19,0.166238948,0.192187916,0.218782111,0.3663784,0.567463557
31.29,0.158294444,0.189787678,0.207191969,0.357110782,0.552032426
28.94,0.163578407,0.193483227,0.210916468,0.371157026,0.582017703
31.49,0.166477196,0.193792549,0.229146898,0.36956453,0.541496811
28.42,0.164072807,0.17833844,0.206903071,0.351408931,0.53294438
24.39,0.131638982,0.153767573,0.17234921,0.317925431,0.498177702
33.38,0.144295814,0.160557176,0.172368482,0.331088504,0.537641428
22.62,0.143266646,0.187068178,0.186678641,0.329015693,0.544671173
33.3,0.145949068,0.179112379,0.17773639,0.311988168,0.544136642
32.26,0.155008415,0.189238665,0.198744481,0.327146935,0.535542248
25.1,0.126847049,0.153074277,0.159935073,0.290733541,0.506395628
28.19,0.131162214,0.181829079,0.178825071,0.309355424,0.536847445
29.02,0.136330878,0.170196218,0.162164945,0.292196655,0.508970698
31.5,0.13205043,0.163366724,0.165225008,0.276805976,0.450944461
28.49,0.146090296,0.167479056,0.170219981,0.289505522,0.496054749
24.47,0.118902734,0.147040922,0.149551706,0.278105567,0.489985294
33.4,0.127415799,0.153285463,0.145488297,0.287705918,0.521827254
28.15,0.144777577,0.179309371,0.179898084,0.310225112,0.5323367
31.46,0.153708093,0.189525749,0.200223095,0.330855126,0.533613445
28.48,0.154314943,0.174635619,0.181365954,0.312715247,0.523132718
24.44,0.123579892,0.150421975,0.151727058,0.284580597,0.492480216
33.45,0.135645547,0.157007601,0.150813156,0.29651375,0.532382028
22.63,0.137661019,0.179124498,0.180438291,0.316329045,0.528413022
28.45,0.153108467,0.180600204,0.183894984,0.319910313,0.546609067
33.24,0.144017846,0.18115122,0.181253538,0.31391447,0.532995001
29.5,0.150420049,0.179661437,0.177999368,0.31643046,0.550222123
32.06,0.152113026,0.183527118,0.194975048,0.324223161,0.52700366
28.81,0.152656168,0.170131198,0.174630941,0.310075424,0.520023367
25.07,0.1244954,0.14743589,0.153441562,0.282687678,0.493161638
33.9,0.131555194,0.151403843,0.147970217,0.289426543,0.52102246
22.28,0.132553829,0.182482546,0.180736713,0.318916268,0.523774555
28.11,0.139675007,0.185007437,0.182016176,0.318886923,0.547719769
31.27,0.135021252,0.182097445,0.181102179,0.31404829,0.548353083
28.84,0.144049399,0.183471092,0.17555392,0.320929371,0.566605269
31.34,0.146918632,0.186038981,0.193326634,0.323755205,0.53249462
28.39,0.14199918,0.17313172,0.176889142,0.308931538,0.524064889
24.32,0.113830299,0.146938582,0.148473577,0.278946976,0.494742477
33.28,0.118459165,0.152583537,0.144321493,0.288032738,0.52625958
22.28,0.128707797,0.182773279,0.180906154,0.320161838,0.527316373
28.13,0.145624851,0.184491866,0.181013601,0.319917985,0.547913647
31.19,0.137116111,0.183398391,0.181619255,0.31662429,0.544993593
28.8,0.141915699,0.182774672,0.173297856,0.319948452,0.560089776
31.21,0.146076787,0.186788665,0.192841146,0.323728873,0.531295128
28.39,0.148529628,0.174415988,0.177210029,0.31222465,0.520491857
24.23,0.116489857,0.146332696,0.148926173,0.278808423,0.488518741
33.32,0.121776351,0.15209532,0.144220206,0.287370573,0.516344338
22.49,0.141120696,0.186359789,0.183683268,0.321673095,0.546194716
28.25,0.152481638,0.18915024,0.188123581,0.329558799,0.571132868
32.82,0.148290384,0.185201526,0.18035719,0.314674772,0.562486304
29.2,0.153750615,0.187405601,0.182203791,0.3267401,0.583606578
31.69,0.153558289,0.190895523,0.197265189,0.328007049,0.544594224
28.62,0.149298253,0.173824057,0.178362751,0.31084448,0.533980379
24.65,0.121965346,0.149926753,0.149420567,0.280236069,0.502050741
33.56,0.130174861,0.155988175,0.147660425,0.290354223,0.539422104
22.53,0.13623058,0.184144586,0.182353136,0.321454944,0.536603729
28.3,0.148853646,0.18776073,0.187000646,0.325458247,0.559199426
32.92,0.141572761,0.184942417,0.183680442,0.318058912,0.551779707
29.28,0.14209522,0.185055013,0.180910851,0.325989315,0.572220576
31.73,0.148817642,0.189638103,0.196669189,0.329111016,0.538584797
28.67,0.145780543,0.176176388,0.180000205,0.314659259,0.530918675
24.74,0.117725539,0.14892744,0.15221033,0.281631979,0.494839329
33.7,0.122395795,0.15448392,0.1476992,0.291840854,0.530859316
20.31,0.11854992,0.184787333,0.186563891,0.365840982,0.560914252
26.79,0.126429121,0.18647005,0.178408883,0.343221289,0.566581302
27.87,0.122725195,0.194264657,0.190600966,0.373938203,0.573098385
26.35,0.129860959,0.186864561,0.182165886,0.353435848,0.568244816
27.18,0.13163202,0.195820241,0.211279658,0.370081033,0.556590455
27.06,0.126921466,0.18325973,0.191227577,0.360735092,0.543774211
20.46,0.106924419,0.167605663,0.17327766,0.347386906,0.543857716
31.36,0.110631633,0.16541934,0.15339544,0.338552657,0.547839748
20.3,0.108728998,0.188467648,0.197557975,0.338298034,0.505501159
26.71,0.109104298,0.156903957,0.150772662,0.294072896,0.493403289
27.8,0.109704022,0.168542032,0.177711898,0.295378528,0.459473102
26.34,0.104355947,0.135623138,0.124457908,0.253265538,0.433399082
27.13,0.131207789,0.184447247,0.199885371,0.341589851,0.527073817
27.09,0.128258557,0.170576369,0.178942563,0.326710444,0.51579552
20.39,0.109602533,0.160270642,0.167649668,0.322936163,0.527107014
31.27,0.116209196,0.16192223,0.151735031,0.319347307,0.539779415
27.14,0.13847033,0.1910678,0.205636495,0.350871088,0.54391287
20.4,0.114498905,0.163260621,0.169025234,0.328317054,0.532207572
31.28,0.118692674,0.165254729,0.154187905,0.326323733,0.544804855
20.34,0.115740684,0.187638844,0.188754646,0.37426225,0.572195276
26.8,0.11884228,0.182055197,0.173221722,0.34383515,0.562257715
27.91,0.136836378,0.217521893,0.216195406,0.40672379,0.605170623
26.37,0.136848429,0.204569222,0.204071516,0.377391706,0.591953703
27.22,0.159082022,0.226040863,0.244249996,0.414127692,0.595924769
27.08,0.150539542,0.213324359,0.22351072,0.397657439,0.573089122
20.45,0.106762551,0.168012846,0.172783136,0.351603922,0.550948805
31.32,0.108825679,0.163530467,0.151068465,0.341216039,0.546649474
20.29,0.122344306,0.179684617,0.182046869,0.340887708,0.537260084
26.74,0.130833841,0.181525278,0.177411511,0.325861325,0.555927075
27.77,0.127207301,0.187675226,0.187320312,0.346164533,0.554917247
26.34,0.134094813,0.182623355,0.181552654,0.336566719,0.563850045
27.13,0.137476147,0.187963052,0.203377138,0.345064955,0.538657817
27.06,0.1365927,0.178371504,0.185893505,0.339365558,0.538828737
20.39,0.109782071,0.160825832,0.167184857,0.324792106,0.526078089
31.2,0.116843034,0.162920419,0.153363119,0.321375238,0.54841272
20.29,0.121598129,0.18650464,0.189017703,0.366226374,0.560925863
26.77,0.131909374,0.190361339,0.183455937,0.346980262,0.571480412
26.36,0.138217704,0.190588055,0.189090315,0.359576017,0.577043005
27.17,0.144018331,0.198696462,0.215018471,0.372162965,0.560003431
27.07,0.133503505,0.186659202,0.196566194,0.364704953,0.549764976
20.46,0.110625768,0.168511762,0.174658586,0.34765021,0.544989544
31.42,0.116639996,0.168209086,0.156040965,0.34045938,0.551874474
20.28,0.119706306,0.185002734,0.188974537,0.360880932,0.545446339
26.75,0.130917282,0.19033862,0.182234533,0.342125594,0.563212613
27.9,0.118773816,0.191922508,0.188815246,0.359985204,0.551734615
26.36,0.130997423,0.189861019,0.189466668,0.355453921,0.568404284
27.08,0.131186692,0.185185173,0.194981988,0.358326595,0.543366658
20.4,0.121427146,0.178036566,0.18119566,0.338029688,0.534157743
26.73,0.128373568,0.179191322,0.175209592,0.322622645,0.553544424
27.84,0.128372521,0.186178677,0.186280617,0.344474839,0.548331
26.34,0.130963971,0.181258661,0.181022771,0.332228772,0.560576877
27.11,0.136503847,0.186071332,0.202510959,0.342876914,0.53660305
27.07,0.131911385,0.176813449,0.186018309,0.338168834,0.537875932
20.36,0.107166001,0.159913294,0.166230955,0.321296956,0.52429083
31.15,0.116172658,0.161848508,0.152070522,0.318782102,0.542328409
20.26,0.124830683,0.176961518,0.179526556,0.331416676,0.523292532
26.68,0.13321812,0.176466336,0.172136011,0.314828932,0.541652783
27.71,0.133365022,0.184578849,0.183288221,0.335002734,0.539159681
26.33,0.139542476,0.177569519,0.17603638,0.326418181,0.552324832
27.07,0.141919565,0.183775182,0.198981358,0.336099672,0.528695714
27.06,0.137895926,0.174312559,0.18237297,0.330618487,0.529560256
20.4,0.112785297,0.157439392,0.163220693,0.312041595,0.514408631
31.27,0.122512813,0.159203402,0.148041957,0.309795026,0.533617421
20.32,0.113728489,0.186027596,0.18823815,0.375814216,0.566782652
26.78,0.117966279,0.181954645,0.172870777,0.342986592,0.559978623
27.87,0.133371922,0.216693414,0.216085736,0.407490849,0.601962076
26.38,0.139248473,0.203684628,0.204177954,0.3776896,0.590679421
27.19,0.157815747,0.225969667,0.244851531,0.412734054,0.59077362
27.08,0.147683297,0.212532126,0.223538434,0.398738853,0.57004556
20.45,0.105489869,0.167602135,0.171792237,0.351866791,0.549225633
31.39,0.105965652,0.162547621,0.150788348,0.340830043,0.542858867
20.26,0.125486258,0.17808957,0.180259507,0.332748384,0.525045531
26.73,0.131470067,0.177344228,0.173510019,0.31679899,0.54338395
27.82,0.130042741,0.185881061,0.185005321,0.33750056,0.543630768
26.34,0.136815205,0.179325486,0.177236769,0.327685792,0.553736514
27.13,0.140616745,0.184869114,0.200567099,0.338244669,0.531345116
27.02,0.137861278,0.175405471,0.184125784,0.332469338,0.533415547
20.41,0.113061187,0.158760746,0.165023161,0.315729304,0.517425964
31.27,0.118367986,0.159837388,0.149945704,0.312440882,0.532865513
20.36,0.12087535,0.178946305,0.181447773,0.337754826,0.531306829
26.7,0.126170709,0.178087901,0.174456769,0.320596152,0.548999897
27.77,0.126910417,0.185928174,0.186469232,0.343849844,0.546327804
26.31,0.13069007,0.18002385,0.17898345,0.332034275,0.557518991
27.13,0.13418535,0.184915904,0.202657732,0.342934762,0.531880837
27.04,0.130223846,0.175503186,0.184827311,0.337132453,0.539407015
20.41,0.107227524,0.158982775,0.16611233,0.319146634,0.520912869
31.22,0.114517951,0.160862763,0.150641493,0.315294762,0.540414163
20.3,0.128278047,0.179154482,0.182886423,0.336638381,0.530325497
26.72,0.131360694,0.179833414,0.174800379,0.320704608,0.548925556
27.85,0.132332672,0.187292612,0.186677288,0.342742539,0.549775727
26.33,0.136889199,0.180365647,0.17840852,0.331445542,0.562317173
27.12,0.13882173,0.187167902,0.202513637,0.342244458,0.539192307
27.03,0.137326689,0.176674437,0.185732626,0.336333544,0.537718271
20.4,0.11134428,0.159501333,0.166156015,0.318720985,0.52456337
31.31,0.121323611,0.161414724,0.150520613,0.314851441,0.543295186
20.32,0.120960345,0.174158204,0.176819693,0.326669336,0.514309335
26.69,0.130301764,0.171428124,0.169670857,0.310396921,0.529322142
27.8,0.130412711,0.180427626,0.179661799,0.328568152,0.528617922
26.34,0.134869106,0.173957141,0.172165623,0.321904405,0.541453909
27.08,0.13834974,0.180516608,0.197293154,0.332322101,0.519438313
27.01,0.135905046,0.171228588,0.179690574,0.329250877,0.526692527
20.4,0.113913411,0.156336594,0.163241871,0.309002376,0.506131934
31.25,0.120858453,0.158102825,0.148640481,0.308891328,0.527960139
26.76,0.129111405,0.166825344,0.183879306,0.327254431,0.514721645
26.32,0.132586922,0.169730467,0.187316294,0.340739193,0.526218451
27.04,0.134560244,0.168387764,0.196434283,0.351649606,0.516308137
31.26,0.121984995,0.156201151,0.164930259,0.331554797,0.519061713
20.22,0.117608577,0.163065579,0.193123081,0.341307122,0.477556905
26.74,0.125696351,0.160045101,0.184810842,0.323973085,0.493580575
27.69,0.124183215,0.17097927,0.199940141,0.346278977,0.497651243
26.3,0.127504692,0.164709722,0.190578965,0.340793495,0.514605214
27.16,0.132992183,0.172571736,0.220783812,0.356508852,0.498728688
28.05,0.132916086,0.164009122,0.200623915,0.354521644,0.507022308
20.41,0.110476962,0.15200001,0.184723526,0.33706946,0.490337523
31.24,0.117673269,0.148577759,0.168158026,0.326451281,0.488507562
20.3,0.116215309,0.182171398,0.186508229,0.351130693,0.547812394
26.77,0.128802843,0.184429477,0.178749887,0.333421395,0.562436906
27.75,0.125264614,0.189589519,0.189821611,0.356932821,0.561278525
26.35,0.135073383,0.1842013,0.18499942,0.344366115,0.57650145
27.19,0.13807182,0.190282049,0.207423172,0.354804014,0.547435977
27.08,0.132341909,0.180978494,0.189842138,0.34947261,0.54884361
20.43,0.108154095,0.162795079,0.169779942,0.331930726,0.53307564
31.24,0.113831002,0.165415102,0.154945173,0.328947791,0.55138101
20.27,0.124041035,0.174798751,0.175861543,0.324174924,0.512474352
26.62,0.130570158,0.171813144,0.169697575,0.307219811,0.533029025
27.67,0.132379506,0.181761479,0.179299037,0.327124657,0.530059239
26.29,0.135626185,0.173638202,0.171672471,0.319910508,0.540989674
27.12,0.138316225,0.180483157,0.195978362,0.33036723,0.522216231
28.03,0.13484767,0.170254624,0.178192132,0.32522422,0.524819202
20.42,0.113401403,0.156473019,0.161984401,0.306759417,0.50740368
31.18,0.12057574,0.155350041,0.145667278,0.302958342,0.5211658
20.31,0.125702872,0.178717994,0.180904146,0.332971291,0.527482226
26.65,0.136118754,0.175442182,0.1719611,0.314498927,0.541593667
27.78,0.135219184,0.186649904,0.183534989,0.334767988,0.542840581
26.21,0.136648083,0.172817536,0.168858908,0.319423332,0.548726683
27.09,0.143478487,0.186457903,0.200309261,0.33650631,0.529806044
28.08,0.136381265,0.17267862,0.181120786,0.331204354,0.533111104
20.41,0.108564815,0.156085575,0.162241592,0.310343147,0.51190175
31.31,0.12365611,0.157679535,0.147171328,0.308224609,0.52980154
20.26,0.121497588,0.186572193,0.189791223,0.359158121,0.553486901
26.72,0.136449916,0.19050155,0.182696216,0.342140049,0.570669975
27.81,0.129245313,0.193495641,0.192416729,0.363684846,0.572301008
26.34,0.135630474,0.18832773,0.188928465,0.352058077,0.585556134
27.21,0.131512786,0.198847374,0.223025173,0.357338232,0.534117244
27.05,0.133109775,0.181471392,0.190786284,0.349699009,0.541097855
20.46,0.1015778,0.14995943,0.155736341,0.30761518,0.493391967
31.34,0.100292525,0.158944803,0.142967777,0.3112556,0.505265718
10.82,0.13169849,0.271794035,0.227372289,0.450635596,0.678783755
21.97,0.131659661,0.277254105,0.222227138,0.438187411,0.731871238
21.71,0.107009458,0.259568988,0.197855387,0.432546774,0.681793906
20.76,0.132877419,0.261439589,0.201127538,0.425602095,0.716237567
21.8,0.143927343,0.2552003,0.227132571,0.436773874,0.628828353
24.76,0.156549891,0.2699907,0.242211276,0.4433204,0.640030294
11.46,0.113785956,0.231157828,0.18617464,0.395853242,0.638034106
26.1,0.143743843,0.260771284,0.217454674,0.431271865,0.67349647
10.69,0.220223842,0.369837564,0.31356254,0.551533111,0.740929561
21.96,0.251394267,0.378699654,0.316176389,0.533996144,0.777357716
21.53,0.203673826,0.335097066,0.269556248,0.516970234,0.748347496
20.71,0.232067401,0.33045393,0.258896138,0.490606571,0.737346648
21.7,0.242031702,0.354421985,0.334403686,0.540141952,0.680528726
24.72,0.274163909,0.368644906,0.354387927,0.547556406,0.694762092
11.48,0.214489033,0.328604727,0.29080985,0.501461291,0.701788631
26.07,0.268179819,0.364364581,0.325703225,0.537829144,0.739247003
10.67,0.22895201,0.374253923,0.317215309,0.559686794,0.75409572
21.95,0.268146018,0.383074073,0.319908442,0.541156531,0.793171214
21.63,0.205779411,0.340624059,0.273919963,0.524430407,0.756320607
20.73,0.24902216,0.334997663,0.261709197,0.496155876,0.73987016
21.74,0.244351303,0.357146983,0.337502716,0.545862462,0.685086961
24.79,0.288144225,0.373021273,0.358314551,0.551821653,0.701411385
11.51,0.22948872,0.330158889,0.293293632,0.507541948,0.711616796
26.11,0.285327655,0.371920502,0.331540987,0.548176076,0.747157724
10.79,0.115060949,0.264744446,0.219415937,0.447824284,0.704816438
21.99,0.121775994,0.268127452,0.213352306,0.429687844,0.759522682
21.76,0.093292807,0.249213495,0.192211128,0.418472858,0.706703668
20.79,0.13201873,0.252994957,0.194150855,0.417232674,0.719189827
21.79,0.135560815,0.2476396,0.222553628,0.425977599,0.638678695
24.82,0.156887443,0.251958152,0.225592991,0.431686457,0.661852563
11.53,0.097902568,0.222831083,0.181153718,0.385025688,0.65115173
26.13,0.14143935,0.251221516,0.207939012,0.41981413,0.687835707
10.6,0.23400303,0.372515736,0.314498609,0.554879373,0.741981873
21.93,0.258805537,0.381642583,0.316673432,0.536220786,0.778547532
21.61,0.203612449,0.336509945,0.270092099,0.516483066,0.749602015
20.65,0.234224638,0.330848773,0.259135733,0.490656641,0.744502214
21.81,0.242262477,0.353118431,0.335973889,0.539049814,0.676906781
24.77,0.272512544,0.366567459,0.353039439,0.54258063,0.693644762
11.48,0.228518,0.326741736,0.292055159,0.502453598,0.704855859
26.06,0.279824577,0.363675966,0.323747668,0.537522291,0.739584984
10.78,0.150582899,0.273584293,0.226530809,0.451211954,0.690824399
21.97,0.158907151,0.278017948,0.217792905,0.438615125,0.734727815
21.71,0.132331019,0.260420638,0.197539085,0.429594769,0.700167679
20.75,0.139174462,0.263179882,0.197975661,0.429497733,0.731485607
21.8,0.156267044,0.258580379,0.229737046,0.439232742,0.647916916
24.77,0.160870582,0.268275264,0.241035389,0.441228516,0.655673883
11.45,0.12779857,0.230722298,0.186269881,0.396903717,0.656041481
26.07,0.177062452,0.264056093,0.215494228,0.431974055,0.687911211
10.8,0.127137046,0.270652934,0.226885173,0.452141982,0.700356774
21.95,0.135879114,0.275752565,0.222879556,0.442833441,0.728468396
21.78,0.105873301,0.258127447,0.198970118,0.432937113,0.700188272
20.75,0.129501595,0.261059437,0.20063004,0.430259609,0.709997382
21.76,0.133704558,0.256502213,0.227893746,0.434651945,0.640014149
24.79,0.153141383,0.265789845,0.240214929,0.442798959,0.647168226
11.42,0.11297993,0.231663922,0.187485993,0.397372778,0.653363202
26.17,0.147138309,0.259634092,0.216281392,0.432135071,0.684730325
10.74,0.222182591,0.370838164,0.311672404,0.553285143,0.746154856
21.94,0.248124354,0.376388839,0.313996756,0.530811959,0.78789067
21.56,0.196275612,0.333311071,0.265665966,0.51026877,0.75680348
20.66,0.226796513,0.327807939,0.254916083,0.488035484,0.743871097
21.65,0.24543324,0.349014821,0.329678051,0.531211902,0.683239979
24.74,0.271318556,0.360766759,0.346978771,0.538089504,0.701094483
11.5,0.205805478,0.324249577,0.287030469,0.495686373,0.70655596
26.06,0.271739969,0.358982503,0.319344147,0.531797574,0.732972382
10.53,0.207695018,0.349882518,0.289675982,0.514420167,0.695866114
21.88,0.217121469,0.348248146,0.281906668,0.483292306,0.721748318
